Experiment ,Time,Model,Total forcing response,Temperature response
CO2 concentration impulse,2010,Hector v2.0,0,0
CO2 concentration impulse,2011,Hector v2.0,0,0
CO2 concentration impulse,2012,Hector v2.0,0,0
CO2 concentration impulse,2013,Hector v2.0,0,0
CO2 concentration impulse,2014,Hector v2.0,0,0
CO2 concentration impulse,2015,Hector v2.0,2.1692384,0.18778
CO2 concentration impulse,2016,Hector v2.0,0,0.15765
CO2 concentration impulse,2017,Hector v2.0,0,0.1125
CO2 concentration impulse,2018,Hector v2.0,0,0.08527
CO2 concentration impulse,2019,Hector v2.0,0,0.0675
CO2 concentration impulse,2020,Hector v2.0,0,0.05521
CO2 concentration impulse,2021,Hector v2.0,0,0.04632
CO2 concentration impulse,2022,Hector v2.0,0,0.03966
CO2 concentration impulse,2023,Hector v2.0,0,0.03452
CO2 concentration impulse,2024,Hector v2.0,0,0.03046
CO2 concentration impulse,2025,Hector v2.0,0,0.0272
CO2 concentration impulse,2026,Hector v2.0,0,0.02451
CO2 concentration impulse,2027,Hector v2.0,0,0.02226
CO2 concentration impulse,2028,Hector v2.0,0,0.02037
CO2 concentration impulse,2029,Hector v2.0,0,0.01875
CO2 concentration impulse,2030,Hector v2.0,0,0.01736
CO2 concentration impulse,2031,Hector v2.0,0,0.01614
CO2 concentration impulse,2032,Hector v2.0,0,0.01507
CO2 concentration impulse,2033,Hector v2.0,0,0.01412
CO2 concentration impulse,2034,Hector v2.0,0,0.01328
CO2 concentration impulse,2035,Hector v2.0,0,0.01252
CO2 concentration impulse,2036,Hector v2.0,0,0.01183
CO2 concentration impulse,2037,Hector v2.0,0,0.01122
CO2 concentration impulse,2038,Hector v2.0,0,0.01066
CO2 concentration impulse,2039,Hector v2.0,0,0.01014
CO2 concentration impulse,2040,Hector v2.0,0,0.00967
CO2 concentration impulse,2041,Hector v2.0,0,0.00924
CO2 concentration impulse,2042,Hector v2.0,0,0.00884
CO2 concentration impulse,2043,Hector v2.0,0,0.00847
CO2 concentration impulse,2044,Hector v2.0,0,0.00813
CO2 concentration impulse,2045,Hector v2.0,0,0.0078
CO2 concentration impulse,2046,Hector v2.0,0,0.00751
CO2 concentration impulse,2047,Hector v2.0,0,0.00723
CO2 concentration impulse,2048,Hector v2.0,0,0.00697
CO2 concentration impulse,2049,Hector v2.0,0,0.00673
CO2 concentration impulse,2050,Hector v2.0,0,0.00649
CO2 concentration impulse,2051,Hector v2.0,0,0.00627
CO2 concentration impulse,2052,Hector v2.0,0,0.00608
CO2 concentration impulse,2053,Hector v2.0,0,0.00589
CO2 concentration impulse,2054,Hector v2.0,0,0.0057
CO2 concentration impulse,2055,Hector v2.0,0,0.00553
CO2 concentration impulse,2056,Hector v2.0,0,0.00537
CO2 concentration impulse,2057,Hector v2.0,0,0.00521
CO2 concentration impulse,2058,Hector v2.0,0,0.00506
CO2 concentration impulse,2059,Hector v2.0,0,0.00492
CO2 concentration impulse,2060,Hector v2.0,0,0.00478
CO2 concentration impulse,2061,Hector v2.0,0,0.00466
CO2 concentration impulse,2062,Hector v2.0,0,0.00454
CO2 concentration impulse,2063,Hector v2.0,0,0.00442
CO2 concentration impulse,2064,Hector v2.0,0,0.00431
CO2 concentration impulse,2065,Hector v2.0,0,0.0042
CO2 concentration impulse,2066,Hector v2.0,0,0.0041
CO2 concentration impulse,2067,Hector v2.0,0,0.004
CO2 concentration impulse,2068,Hector v2.0,0,0.00391
CO2 concentration impulse,2069,Hector v2.0,0,0.00382
CO2 concentration impulse,2070,Hector v2.0,0,0.00373
CO2 concentration impulse,2071,Hector v2.0,0,0.00365
CO2 concentration impulse,2072,Hector v2.0,0,0.00357
CO2 concentration impulse,2073,Hector v2.0,0,0.0035
CO2 concentration impulse,2074,Hector v2.0,0,0.00342
CO2 concentration impulse,2075,Hector v2.0,0,0.00335
CO2 concentration impulse,2076,Hector v2.0,0,0.00328
CO2 concentration impulse,2077,Hector v2.0,0,0.00321
CO2 concentration impulse,2078,Hector v2.0,0,0.00315
CO2 concentration impulse,2079,Hector v2.0,0,0.00308
CO2 concentration impulse,2080,Hector v2.0,0,0.00303
CO2 concentration impulse,2081,Hector v2.0,0,0.00297
CO2 concentration impulse,2082,Hector v2.0,0,0.00291
CO2 concentration impulse,2083,Hector v2.0,0,0.00285
CO2 concentration impulse,2084,Hector v2.0,0,0.00281
CO2 concentration impulse,2085,Hector v2.0,0,0.00275
CO2 concentration impulse,2086,Hector v2.0,0,0.0027
CO2 concentration impulse,2087,Hector v2.0,0,0.00265
CO2 concentration impulse,2088,Hector v2.0,0,0.00261
CO2 concentration impulse,2089,Hector v2.0,0,0.00257
CO2 concentration impulse,2090,Hector v2.0,0,0.00252
CO2 concentration impulse,2091,Hector v2.0,0,0.00247
CO2 concentration impulse,2092,Hector v2.0,0,0.00244
CO2 concentration impulse,2093,Hector v2.0,0,0.00239
CO2 concentration impulse,2094,Hector v2.0,0,0.00235
CO2 concentration impulse,2095,Hector v2.0,0,0.00232
CO2 concentration impulse,2096,Hector v2.0,0,0.00228
CO2 concentration impulse,2097,Hector v2.0,0,0.00224
CO2 concentration impulse,2098,Hector v2.0,0,0.0022
CO2 concentration impulse,2099,Hector v2.0,0,0.00218
CO2 concentration impulse,2100,Hector v2.0,0,0.00214
CO2 concentration impulse,2101,Hector v2.0,0,0.00211
CO2 concentration impulse,2102,Hector v2.0,0,0.00208
CO2 concentration impulse,2103,Hector v2.0,0,0.00205
CO2 concentration impulse,2104,Hector v2.0,0,0.00202
CO2 concentration impulse,2105,Hector v2.0,0,0.00198
CO2 concentration impulse,2106,Hector v2.0,0,0.00196
CO2 concentration impulse,2107,Hector v2.0,0,0.00193
CO2 concentration impulse,2108,Hector v2.0,0,0.0019
CO2 concentration impulse,2109,Hector v2.0,0,0.00188
CO2 concentration impulse,2110,Hector v2.0,0,0.00185
CO2 concentration impulse,2111,Hector v2.0,0,0.00182
CO2 concentration impulse,2112,Hector v2.0,0,0.0018
CO2 concentration impulse,2113,Hector v2.0,0,0.00177
CO2 concentration impulse,2114,Hector v2.0,0,0.00175
CO2 concentration impulse,2115,Hector v2.0,0,0.00173
CO2 concentration impulse,2116,Hector v2.0,0,0.00171
CO2 concentration impulse,2117,Hector v2.0,0,0.00169
CO2 concentration impulse,2118,Hector v2.0,0,0.00167
CO2 concentration impulse,2119,Hector v2.0,0,0.00164
CO2 concentration impulse,2120,Hector v2.0,0,0.00162
CO2 concentration impulse,2121,Hector v2.0,0,0.00161
CO2 concentration impulse,2122,Hector v2.0,0,0.00158
CO2 concentration impulse,2123,Hector v2.0,0,0.00156
CO2 concentration impulse,2124,Hector v2.0,0,0.00154
CO2 concentration impulse,2125,Hector v2.0,0,0.00152
CO2 concentration impulse,2126,Hector v2.0,0,0.00151
CO2 concentration impulse,2127,Hector v2.0,0,0.00149
CO2 concentration impulse,2128,Hector v2.0,0,0.00147
CO2 concentration impulse,2129,Hector v2.0,0,0.00145
CO2 concentration impulse,2130,Hector v2.0,0,0.00144
CO2 concentration impulse,2131,Hector v2.0,0,0.00142
CO2 concentration impulse,2132,Hector v2.0,0,0.0014
CO2 concentration impulse,2133,Hector v2.0,0,0.00139
CO2 concentration impulse,2134,Hector v2.0,0,0.00137
CO2 concentration impulse,2135,Hector v2.0,0,0.00136
CO2 concentration impulse,2136,Hector v2.0,0,0.00135
CO2 concentration impulse,2137,Hector v2.0,0,0.00132
CO2 concentration impulse,2138,Hector v2.0,0,0.00131
CO2 concentration impulse,2139,Hector v2.0,0,0.0013
CO2 concentration impulse,2140,Hector v2.0,0,0.00129
CO2 concentration impulse,2141,Hector v2.0,0,0.00127
CO2 concentration impulse,2142,Hector v2.0,0,0.00126
CO2 concentration impulse,2143,Hector v2.0,0,0.00125
CO2 concentration impulse,2144,Hector v2.0,0,0.00123
CO2 concentration impulse,2145,Hector v2.0,0,0.00121
CO2 concentration impulse,2146,Hector v2.0,0,0.0012
CO2 concentration impulse,2147,Hector v2.0,0,0.0012
CO2 concentration impulse,2148,Hector v2.0,0,0.00118
CO2 concentration impulse,2149,Hector v2.0,0,0.00117
CO2 concentration impulse,2150,Hector v2.0,0,0.00116
CO2 concentration impulse,2151,Hector v2.0,0,0.00114
CO2 concentration impulse,2152,Hector v2.0,0,0.00114
CO2 concentration impulse,2153,Hector v2.0,0,0.00113
CO2 concentration impulse,2154,Hector v2.0,0,0.00111
CO2 concentration impulse,2155,Hector v2.0,0,0.00111
CO2 concentration impulse,2156,Hector v2.0,0,0.00109
CO2 concentration impulse,2157,Hector v2.0,0,0.00108
CO2 concentration impulse,2158,Hector v2.0,0,0.00107
CO2 concentration impulse,2159,Hector v2.0,0,0.00106
CO2 concentration impulse,2160,Hector v2.0,0,0.00105
CO2 concentration impulse,2161,Hector v2.0,0,0.00104
CO2 concentration impulse,2162,Hector v2.0,0,0.00103
CO2 concentration impulse,2163,Hector v2.0,0,0.00102
CO2 concentration impulse,2164,Hector v2.0,0,0.00101
CO2 concentration impulse,2165,Hector v2.0,0,0.001
CO2 concentration impulse,2166,Hector v2.0,0,0.00099
CO2 concentration impulse,2167,Hector v2.0,0,0.00098
CO2 concentration impulse,2168,Hector v2.0,0,0.00098
CO2 concentration impulse,2169,Hector v2.0,0,0.00097
CO2 concentration impulse,2170,Hector v2.0,0,0.00096
CO2 concentration impulse,2171,Hector v2.0,0,0.00095
CO2 concentration impulse,2172,Hector v2.0,0,0.00095
CO2 concentration impulse,2173,Hector v2.0,0,0.00094
CO2 concentration impulse,2174,Hector v2.0,0,0.00092
CO2 concentration impulse,2175,Hector v2.0,0,0.00092
CO2 concentration impulse,2176,Hector v2.0,0,0.00091
CO2 concentration impulse,2177,Hector v2.0,0,0.00091
CO2 concentration impulse,2178,Hector v2.0,0,0.0009
CO2 concentration impulse,2179,Hector v2.0,0,0.00089
CO2 concentration impulse,2180,Hector v2.0,0,0.00088
CO2 concentration impulse,2181,Hector v2.0,0,0.00088
CO2 concentration impulse,2182,Hector v2.0,0,0.00087
CO2 concentration impulse,2183,Hector v2.0,0,0.00086
CO2 concentration impulse,2184,Hector v2.0,0,0.00086
CO2 concentration impulse,2185,Hector v2.0,0,0.00085
CO2 concentration impulse,2186,Hector v2.0,0,0.00084
CO2 concentration impulse,2187,Hector v2.0,0,0.00084
CO2 concentration impulse,2188,Hector v2.0,0,0.00083
CO2 concentration impulse,2189,Hector v2.0,0,0.00082
CO2 concentration impulse,2190,Hector v2.0,0,0.00081
CO2 concentration impulse,2191,Hector v2.0,0,0.00081
CO2 concentration impulse,2192,Hector v2.0,0,0.0008
CO2 concentration impulse,2193,Hector v2.0,0,0.0008
CO2 concentration impulse,2194,Hector v2.0,0,0.00079
CO2 concentration impulse,2195,Hector v2.0,0,0.00078
CO2 concentration impulse,2196,Hector v2.0,0,0.00078
CO2 concentration impulse,2197,Hector v2.0,0,0.00077
CO2 concentration impulse,2198,Hector v2.0,0,0.00076
CO2 concentration impulse,2199,Hector v2.0,0,0.00076
CO2 concentration impulse,2200,Hector v2.0,0,0.00075
CO2 concentration impulse,2201,Hector v2.0,0,0.00075
CO2 concentration impulse,2202,Hector v2.0,0,0.00074
CO2 concentration impulse,2203,Hector v2.0,0,0.00074
CO2 concentration impulse,2204,Hector v2.0,0,0.00073
CO2 concentration impulse,2205,Hector v2.0,0,0.00073
CO2 concentration impulse,2206,Hector v2.0,0,0.00072
CO2 concentration impulse,2207,Hector v2.0,0,0.00072
CO2 concentration impulse,2208,Hector v2.0,0,0.00071
CO2 concentration impulse,2209,Hector v2.0,0,0.0007
CO2 concentration impulse,2210,Hector v2.0,0,0.0007
CO2 concentration impulse,2211,Hector v2.0,0,0.00069
CO2 concentration impulse,2212,Hector v2.0,0,0.00069
CO2 concentration impulse,2213,Hector v2.0,0,0.00068
CO2 concentration impulse,2214,Hector v2.0,0,0.00068
CO2 concentration impulse,2215,Hector v2.0,0,0.00067
CO2 concentration impulse,2216,Hector v2.0,0,0.00068
CO2 concentration impulse,2217,Hector v2.0,0,0.00067
CO2 concentration impulse,2218,Hector v2.0,0,0.00066
CO2 concentration impulse,2219,Hector v2.0,0,0.00066
CO2 concentration impulse,2220,Hector v2.0,0,0.00066
CO2 concentration impulse,2221,Hector v2.0,0,0.00065
CO2 concentration impulse,2222,Hector v2.0,0,0.00065
CO2 concentration impulse,2223,Hector v2.0,0,0.00064
CO2 concentration impulse,2224,Hector v2.0,0,0.00064
CO2 concentration impulse,2225,Hector v2.0,0,0.00063
CO2 concentration impulse,2226,Hector v2.0,0,0.00063
CO2 concentration impulse,2227,Hector v2.0,0,0.00062
CO2 concentration impulse,2228,Hector v2.0,0,0.00062
CO2 concentration impulse,2229,Hector v2.0,0,0.00061
CO2 concentration impulse,2230,Hector v2.0,0,0.00061
CO2 concentration impulse,2231,Hector v2.0,0,0.00061
CO2 concentration impulse,2232,Hector v2.0,0,0.00061
CO2 concentration impulse,2233,Hector v2.0,0,0.0006
CO2 concentration impulse,2234,Hector v2.0,0,0.00059
CO2 concentration impulse,2235,Hector v2.0,0,0.00059
CO2 concentration impulse,2236,Hector v2.0,0,0.00059
CO2 concentration impulse,2237,Hector v2.0,0,0.00059
CO2 concentration impulse,2238,Hector v2.0,0,0.00058
CO2 concentration impulse,2239,Hector v2.0,0,0.00058
CO2 concentration impulse,2240,Hector v2.0,0,0.00058
CO2 concentration impulse,2241,Hector v2.0,0,0.00057
CO2 concentration impulse,2242,Hector v2.0,0,0.00057
CO2 concentration impulse,2243,Hector v2.0,0,0.00057
CO2 concentration impulse,2244,Hector v2.0,0,0.00056
CO2 concentration impulse,2245,Hector v2.0,0,0.00056
CO2 concentration impulse,2246,Hector v2.0,0,0.00055
CO2 concentration impulse,2247,Hector v2.0,0,0.00055
CO2 concentration impulse,2248,Hector v2.0,0,0.00055
CO2 concentration impulse,2249,Hector v2.0,0,0.00055
CO2 concentration impulse,2250,Hector v2.0,0,0.00054
CO2 concentration impulse,2251,Hector v2.0,0,0.00053
CO2 concentration impulse,2252,Hector v2.0,0,0.00054
CO2 concentration impulse,2253,Hector v2.0,0,0.00053
CO2 concentration impulse,2254,Hector v2.0,0,0.00052
CO2 concentration impulse,2255,Hector v2.0,0,0.00053
CO2 concentration impulse,2256,Hector v2.0,0,0.00053
CO2 concentration impulse,2257,Hector v2.0,0,0.00052
CO2 concentration impulse,2258,Hector v2.0,0,0.00051
CO2 concentration impulse,2259,Hector v2.0,0,0.00051
CO2 concentration impulse,2260,Hector v2.0,0,0.00051
CO2 concentration impulse,2261,Hector v2.0,0,0.00051
CO2 concentration impulse,2262,Hector v2.0,0,0.00051
CO2 concentration impulse,2263,Hector v2.0,0,0.0005
CO2 concentration impulse,2264,Hector v2.0,0,0.0005
CO2 concentration impulse,2265,Hector v2.0,0,0.00049
CO2 concentration impulse,2266,Hector v2.0,0,0.00049
