111,,,DO NOT CHANGE(other than pasting in a new reference scenario.),,,,,,,,,,,,,,,,,,
BCOC-Red,,,,,,,,,,,,,,,,,,,,,
,,,This is used as the base emissions for Ref cases,,,,,,,,,,,,,,,,,,
,Fos CO2,CO2NetLandUse,CH4,N2O,SOXreg1,SOXreg2,SOXreg3,CF4,C2F6,HFC125,HFC134a,HFC143a,HFC227ea,HFC245ca,SF6,NOx,NMVOCs,CO,BC,OC,
Year,(Pg C),(Pg C),(Tg),(Tg N),(Tg S),(Tg S),(Tg S),(kton),(kton),(kton),(kton),(kton),(kton),(kton),(kton),(Mt N),(Mt),(Mt),(Gg),(Gg),blank line
2379,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2380,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2381,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2382,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2383,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2384,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2385,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2386,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2387,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2388,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2389,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2390,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2391,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2392,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2393,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2394,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2395,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2396,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2397,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2398,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2399,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2400,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2401,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2402,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2403,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2404,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2405,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2406,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2407,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2408,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2409,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2410,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2411,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2412,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2413,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2414,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2415,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2416,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2417,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2418,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2419,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2420,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2421,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2422,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2423,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2424,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2425,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2426,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2427,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2428,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2429,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2430,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2431,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2432,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2433,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2434,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2435,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2436,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2437,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2438,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2439,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2440,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2441,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2442,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2443,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2444,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2445,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2446,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2447,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2448,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2449,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2450,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2451,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2452,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2453,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2454,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2455,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2456,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2457,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2458,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2459,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2460,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2461,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2462,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2463,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2464,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2465,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2466,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2467,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2468,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2469,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2470,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2471,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2472,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2473,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2474,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2475,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2476,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2477,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2478,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2479,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2480,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2481,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2482,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2483,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2484,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2485,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2486,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2487,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2488,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2489,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2490,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2491,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2492,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2493,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2494,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2495,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2496,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2497,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2498,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2499,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
2500,9.23945,0.6257,329.0264,8.0518,10.9,35.2983,12.5145,9.5251,1.97605,24.2043,166.0834,15.91475,3.4062,70.30345,4.0791,36.7129,201.1851,1014.3863,31925.2,32386.35,
